ID,Name,Address,Latitude,Longitude,Hostel Type,Room Type,Price per Month,Available Units,Amenities,Other Offerings,Image URLs
471,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Double,6144,5,"24/7 Security, WiFi, Power Backup, AC Rooms, Parking, Laundry, CCTV Security, Non-AC Rooms, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
471,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Triple,7490,8,"24/7 Security, WiFi, Power Backup, AC Rooms, Parking, Laundry, CCTV Security, Non-AC Rooms, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
471,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Dormitory,4579,4,"24/7 Security, WiFi, Power Backup, AC Rooms, Parking, Laundry, CCTV Security, Non-AC Rooms, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
472,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Single,10217,8,"Laundry, WiFi, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
472,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Double,8451,6,"Laundry, WiFi, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
472,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Triple,5711,3,"Laundry, WiFi, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
472,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Dormitory,3851,5,"Laundry, WiFi, Power Backup, Parking, CCTV Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
473,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Single,9186,7,"Gym, Study Area, Non-AC Rooms, WiFi, Power Backup, 24/7 Security, Parking",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
473,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Double,8232,3,"Gym, Study Area, Non-AC Rooms, WiFi, Power Backup, 24/7 Security, Parking",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
473,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Triple,5986,5,"Gym, Study Area, Non-AC Rooms, WiFi, Power Backup, 24/7 Security, Parking",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
473,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Dormitory,4359,10,"Gym, Study Area, Non-AC Rooms, WiFi, Power Backup, 24/7 Security, Parking",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
474,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Single,14691,1,"Gym, Laundry, WiFi, Parking, Mess, CCTV Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
474,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Double,6656,8,"Gym, Laundry, WiFi, Parking, Mess, CCTV Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
474,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Triple,7977,3,"Gym, Laundry, WiFi, Parking, Mess, CCTV Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
474,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Dormitory,5966,2,"Gym, Laundry, WiFi, Parking, Mess, CCTV Security",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
475,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Single,11709,4,"Power Backup, CCTV Security, WiFi, Parking, Non-AC Rooms, Study Area, AC Rooms, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
475,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Double,8260,8,"Power Backup, CCTV Security, WiFi, Parking, Non-AC Rooms, Study Area, AC Rooms, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
475,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Triple,6307,9,"Power Backup, CCTV Security, WiFi, Parking, Non-AC Rooms, Study Area, AC Rooms, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
475,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Dormitory,4351,7,"Power Backup, CCTV Security, WiFi, Parking, Non-AC Rooms, Study Area, AC Rooms, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
476,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Single,11249,6,"24/7 Security, Non-AC Rooms, Laundry, Parking, CCTV Security, AC Rooms",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
476,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Double,8004,3,"24/7 Security, Non-AC Rooms, Laundry, Parking, CCTV Security, AC Rooms",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
476,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Triple,4522,8,"24/7 Security, Non-AC Rooms, Laundry, Parking, CCTV Security, AC Rooms",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
476,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Dormitory,5678,2,"24/7 Security, Non-AC Rooms, Laundry, Parking, CCTV Security, AC Rooms",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
477,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Single,11195,4,"24/7 Security, Gym, Mess, Non-AC Rooms, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
477,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Double,8582,4,"24/7 Security, Gym, Mess, Non-AC Rooms, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
477,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Triple,6322,2,"24/7 Security, Gym, Mess, Non-AC Rooms, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
477,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Dormitory,5230,8,"24/7 Security, Gym, Mess, Non-AC Rooms, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
478,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Single,11779,3,"Mess, Non-AC Rooms, WiFi, Study Area, Gym, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
478,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Double,5803,6,"Mess, Non-AC Rooms, WiFi, Study Area, Gym, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
478,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Triple,4854,9,"Mess, Non-AC Rooms, WiFi, Study Area, Gym, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
478,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Girls,Dormitory,5958,3,"Mess, Non-AC Rooms, WiFi, Study Area, Gym, 24/7 Security","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
479,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Single,13776,10,"Power Backup, Mess, Study Area, Laundry, WiFi, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
479,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Double,6905,4,"Power Backup, Mess, Study Area, Laundry, WiFi, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
479,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Triple,7041,1,"Power Backup, Mess, Study Area, Laundry, WiFi, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
479,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Dormitory,4188,6,"Power Backup, Mess, Study Area, Laundry, WiFi, Non-AC Rooms","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
480,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Single,14198,6,"24/7 Security, Parking, Study Area, Gym, WiFi",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
480,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Double,9695,4,"24/7 Security, Parking, Study Area, Gym, WiFi",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
480,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Triple,7077,9,"24/7 Security, Parking, Study Area, Gym, WiFi",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
480,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Dormitory,4353,10,"24/7 Security, Parking, Study Area, Gym, WiFi",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
481,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Co-ed,Single,10113,9,"Parking, WiFi, Mess, Non-AC Rooms, CCTV Security, Power Backup, Gym, AC Rooms, 24/7 Security, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
481,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Co-ed,Double,8321,3,"Parking, WiFi, Mess, Non-AC Rooms, CCTV Security, Power Backup, Gym, AC Rooms, 24/7 Security, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
481,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Co-ed,Triple,5558,5,"Parking, WiFi, Mess, Non-AC Rooms, CCTV Security, Power Backup, Gym, AC Rooms, 24/7 Security, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
481,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Co-ed,Dormitory,5511,6,"Parking, WiFi, Mess, Non-AC Rooms, CCTV Security, Power Backup, Gym, AC Rooms, 24/7 Security, Laundry","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
482,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Single,14649,10,"Gym, 24/7 Security, AC Rooms, Non-AC Rooms, Power Backup, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
482,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Double,5069,4,"Gym, 24/7 Security, AC Rooms, Non-AC Rooms, Power Backup, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
482,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Triple,6917,6,"Gym, 24/7 Security, AC Rooms, Non-AC Rooms, Power Backup, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
482,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Dormitory,5855,4,"Gym, 24/7 Security, AC Rooms, Non-AC Rooms, Power Backup, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
483,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Single,9611,2,"Study Area, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, CCTV Security, 24/7 Security, Gym","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
483,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Double,8812,10,"Study Area, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, CCTV Security, 24/7 Security, Gym","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
483,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Triple,4206,6,"Study Area, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, CCTV Security, 24/7 Security, Gym","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
483,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Co-ed,Dormitory,3452,3,"Study Area, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, CCTV Security, 24/7 Security, Gym","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
484,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Single,8478,5,"CCTV Security, WiFi, Power Backup, Laundry, Gym, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
484,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Double,7880,4,"CCTV Security, WiFi, Power Backup, Laundry, Gym, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
484,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Triple,5165,2,"CCTV Security, WiFi, Power Backup, Laundry, Gym, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
484,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Dormitory,3892,8,"CCTV Security, WiFi, Power Backup, Laundry, Gym, Study Area, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
485,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Co-ed,Single,9891,1,"Gym, Power Backup, 24/7 Security, Study Area, Non-AC Rooms",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
